"id","instrument_id","open","close","low","high","volume","open_interest","datetime","net_diff","obi_max","obi_min","amom_sum","wall_ask","wall_bid"
"1408","ru2609","17135","17130","17105","17135","2813","198922","2026-04-24 09:28:00","-156","0.3407","-0.0721","-157","[]","[]"
"1409","ru2609","17135","17135","17130","17140","1251","198867","2026-04-24 09:29:00","-1","0.2386","-0.0359","1","[]","[]"
"1410","ru2609","17135","17135","17135","17145","973","198801","2026-04-24 09:30:00","60","0.2238","0","31","[]","[]"
"1411","ru2609","17140","17150","17125","17150","2369","198918","2026-04-24 09:31:00","-95","0.3176","-0.1045","77","[]","[[17100.0, 704]]"
"1412","ru2609","17150","17155","17150","17165","1551","198935","2026-04-24 09:32:00","-273","0.2306","-0.196","74","[]","[]"
"1413","ru2609","17150","17150","17145","17155","517","198988","2026-04-24 09:33:00","75","0.1282","-0.2454","0","[]","[]"
"1414","ru2609","17145","17140","17135","17155","431","199005","2026-04-24 09:34:00","0","0.2016","-0.1416","-12","[]","[]"
"1415","ru2609","17135","17140","17135","17145","580","198931","2026-04-24 09:35:00","-52","0.2717","-0.0186","0","[]","[]"
"1416","ru2609","17140","17140","17140","17145","554","198756","2026-04-24 09:36:00","0","0.2212","0","0","[]","[]"
"1417","ru2609","17140","17130","17130","17145","832","198632","2026-04-24 09:37:00","-7","0.1889","-0.0644","-6","[]","[]"
"1418","ru2609","17130","17080","17065","17130","5018","198010","2026-04-24 09:38:00","-1421","0.3908","-0.455","-442","[]","[]"
"1419","ru2609","17080","17075","17065","17085","3119","197894","2026-04-24 09:39:00","207","0.1552","-0.2508","-153","[]","[]"
"1420","ru2609","17070","17060","17060","17080","3430","197569","2026-04-24 09:40:00","-255","0.2747","-0.1447","34","[]","[]"
"1421","ru2609","17065","17085","17060","17085","1788","197416","2026-04-24 09:41:00","163","0.1646","-0.1439","9","[]","[]"
"1422","ru2609","17085","17075","17070","17090","1775","197343","2026-04-24 09:42:00","-168","0.263","-0.1178","-5","[]","[]"
"1423","ru2609","17080","17085","17070","17085","1295","197190","2026-04-24 09:43:00","104","0.1898","-0.1238","-32","[]","[]"
"1424","ru2609","17085","17080","17065","17085","1368","197084","2026-04-24 09:44:00","65","0.1983","-0.1102","72","[]","[]"
"1425","ru2609","17080","17080","17075","17085","616","197058","2026-04-24 09:45:00","126","0.2435","-0.0593","0","[]","[]"
"1426","ru2609","17080","17060","17045","17080","2566","197190","2026-04-24 09:46:00","-630","0.3191","-0.0652","-159","[]","[]"
"1427","ru2609","17055","17070","17050","17070","1045","197188","2026-04-24 09:47:00","9","0.2399","-0.0365","11","[]","[]"
"1428","ru2609","17065","17075","17060","17080","802","197225","2026-04-24 09:48:00","0","0.2041","-0.1376","36","[]","[]"
"1429","ru2609","17075","17075","17070","17085","773","197186","2026-04-24 09:49:00","47","0.1494","-0.0765","49","[]","[]"
"1430","ru2609","17080","17070","17065","17080","1187","197172","2026-04-24 09:50:00","-51","0.1285","-0.1682","-60","[]","[]"
"1431","ru2609","17075","17080","17070","17085","1028","196991","2026-04-24 09:51:00","-87","0.1085","-0.1752","6","[]","[]"
"1432","ru2609","17080","17095","17075","17095","812","196962","2026-04-24 09:52:00","114","0.11","-0.1279","64","[]","[]"
"1433","ru2609","17095","17105","17080","17105","1305","196858","2026-04-24 09:53:00","111","0.1705","-0.1509","-46","[]","[]"
"1434","ru2609","17105","17110","17100","17110","1072","196668","2026-04-24 09:54:00","168","0.1442","-0.1243","-20","[]","[]"
"1435","ru2609","17110","17090","17080","17110","1084","196682","2026-04-24 09:55:00","-222","0.092","-0.2653","-29","[]","[]"
"1436","ru2609","17085","17095","17080","17095","653","196724","2026-04-24 09:56:00","-3","0.1076","-0.233","13","[]","[]"
"1437","ru2609","17095","17085","17085","17100","453","196669","2026-04-24 09:57:00","68","0.0198","-0.2419","-8","[]","[]"
"1438","ru2609","17085","17085","17080","17090","313","196661","2026-04-24 09:58:00","7","0.02","-0.2173","-16","[]","[]"
"1439","ru2609","17080","17085","17065","17090","1191","196733","2026-04-24 09:59:00","46","0.1578","-0.201","-8","[]","[]"
"1440","ru2609","17090","17090","17080","17095","610","196729","2026-04-24 10:00:00","-50","0.1396","-0.1922","10","[]","[]"
"1441","ru2609","17090","17090","17080","17100","732","196754","2026-04-24 10:01:00","84","0.1536","-0.1761","34","[]","[]"
"1442","ru2609","17095","17095","17090","17095","378","196784","2026-04-24 10:02:00","0","0","-0.2269","-57","[]","[]"
"1443","ru2609","17095","17090","17085","17095","374","196804","2026-04-24 10:03:00","-56","0.0174","-0.18","-32","[]","[]"
"1444","ru2609","17085","17085","17080","17090","494","196848","2026-04-24 10:04:00","0","0.0717","-0.2013","-23","[]","[]"
"1445","ru2609","17090","17085","17085","17095","240","196806","2026-04-24 10:05:00","0","0.0929","-0.1634","0","[]","[]"
"1446","ru2609","17085","17100","17080","17100","444","196706","2026-04-24 10:06:00","75","0.0345","-0.1777","0","[]","[]"
"1447","ru2609","17100","17095","17095","17110","996","196761","2026-04-24 10:07:00","125","0.0326","-0.1694","-113","[]","[]"
"1448","ru2609","17095","17100","17095","17105","369","196715","2026-04-24 10:08:00","-71","0.0178","-0.1978","0","[]","[]"
"1449","ru2609","17100","17090","17085","17100","445","196747","2026-04-24 10:09:00","0","0.1092","-0.1184","-89","[]","[]"
"1450","ru2609","17095","17095","17090","17100","183","196801","2026-04-24 10:10:00","0","0.0572","-0.1037","0","[]","[]"
"1451","ru2609","17100","17120","17095","17130","1358","196702","2026-04-24 10:11:00","142","0.1244","-0.1542","106","[]","[]"
"1452","ru2609","17120","17120","17115","17125","332","196655","2026-04-24 10:12:00","0","0.0442","-0.0759","0","[]","[]"
"1453","ru2609","17115","17110","17110","17120","387","196602","2026-04-24 10:13:00","-52","0.0758","-0.1227","0","[]","[]"
"1454","ru2609","17110","17110","17105","17115","467","196610","2026-04-24 10:14:00","-64","0.1313","-0.1801","-46","[]","[]"
"1455","ru2609","17105","17115","17105","17120","541","196464","2026-04-24 10:15:00","-11","0.0593","-0.2548","83","[]","[]"
"1456","ru2609","17120","17105","17105","17120","934","196415","2026-04-24 10:31:00","51","0.1211","-0.2548","-26","[]","[]"
"1457","ru2609","17105","17120","17105","17125","757","196378","2026-04-24 10:32:00","69","0.0602","-0.2005","-24","[]","[]"
"1458","ru2609","17120","17115","17115","17125","305","196443","2026-04-24 10:33:00","-75","0.0229","-0.2158","-30","[]","[]"
"1459","ru2609","17120","17115","17110","17120","266","196406","2026-04-24 10:34:00","0","0","-0.2158","0","[]","[]"
"1460","ru2609","17110","17120","17110","17125","397","196384","2026-04-24 10:35:00","0","0","-0.2303","22","[]","[]"
"1461","ru2609","17125","17140","17120","17140","1189","196390","2026-04-24 10:36:00","75","0.1255","-0.2287","-123","[]","[]"
"1462","ru2609","17135","17135","17135","17145","747","196405","2026-04-24 10:37:00","-57","0.005","-0.2133","-16","[]","[]"
"1463","ru2609","17130","17135","17130","17135","571","196433","2026-04-24 10:38:00","0","0","-0.2972","-48","[]","[]"
"1464","ru2609","17135","17135","17130","17140","759","196600","2026-04-24 10:39:00","161","0","-0.24","22","[]","[]"
"1465","ru2609","17135","17140","17135","17145","379","196674","2026-04-24 10:40:00","0","0","-0.2395","72","[]","[]"
"1466","ru2609","17145","17145","17140","17150","660","196684","2026-04-24 10:41:00","133","0","-0.2472","35","[]","[]"
"1467","ru2609","17145","17150","17140","17150","217","196765","2026-04-24 10:42:00","0","0","-0.2774","18","[]","[]"
"1468","ru2609","17150","17125","17125","17150","708","196724","2026-04-24 10:43:00","-140","0","-0.2946","-75","[]","[]"
"1469","ru2609","17125","17120","17120","17130","376","196753","2026-04-24 10:44:00","0","0.0703","-0.1671","-24","[]","[]"
"1470","ru2609","17120","17120","17120","17130","522","196637","2026-04-24 10:45:00","-101","0.0858","-0.189","0","[]","[]"
"1471","ru2609","17120","17135","17120","17135","352","196584","2026-04-24 10:46:00","0","0.0657","-0.1662","0","[]","[]"
"1472","ru2609","17130","17140","17125","17140","253","196634","2026-04-24 10:47:00","0","0.0598","-0.2683","0","[]","[]"
"1473","ru2609","17140","17140","17135","17145","606","196672","2026-04-24 10:48:00","0","0","-0.3377","-52","[]","[]"
"1474","ru2609","17140","17130","17130","17140","501","196644","2026-04-24 10:49:00","0","0.0218","-0.2958","9","[]","[]"
"1475","ru2609","17130","17120","17120","17130","559","196644","2026-04-24 10:50:00","0","0.1785","-0.2138","-7","[]","[]"
"1476","ru2609","17125","17115","17110","17125","935","196585","2026-04-24 10:51:00","16","0.2","-0.1558","-42","[]","[]"
"1477","ru2609","17115","17125","17110","17125","533","196531","2026-04-24 10:52:00","0","0.2318","-0.0329","0","[]","[]"
"1478","ru2609","17130","17125","17120","17130","410","196550","2026-04-24 10:53:00","0","0.2269","-0.0861","14","[]","[]"
"1479","ru2609","17125","17110","17110","17125","419","196581","2026-04-24 10:54:00","0","0.2145","-0.0793","-18","[]","[]"
"1480","ru2609","17110","17110","17105","17115","317","196549","2026-04-24 10:55:00","0","0.0904","-0.0754","-27","[]","[]"
"1481","ru2609","17115","17135","17115","17135","548","196506","2026-04-24 10:56:00","34","0.1351","-0.0717","12","[]","[]"
"1482","ru2609","17135","17145","17135","17150","599","196443","2026-04-24 10:57:00","0","0.0621","-0.3328","23","[]","[]"
"1483","ru2609","17145","17135","17135","17145","290","196510","2026-04-24 10:58:00","0","0","-0.2871","-77","[]","[]"
"1484","ru2609","17135","17125","17120","17135","309","196542","2026-04-24 10:59:00","0","0.1558","-0.2993","-17","[]","[]"
"1485","ru2609","17125","17130","17125","17130","168","196526","2026-04-24 11:00:00","0","0.0068","-0.1603","0","[]","[]"
"1486","ru2609","17130","17125","17125","17140","640","196607","2026-04-24 11:01:00","109","0.0962","-0.2035","-10","[]","[]"
"1487","ru2609","17130","17135","17125","17140","179","196631","2026-04-24 11:02:00","0","0.0698","-0.2154","0","[]","[]"
"1488","ru2609","17140","17130","17125","17140","183","196584","2026-04-24 11:03:00","0","0.0317","-0.1673","0","[]","[]"
"1489","ru2609","17130","17135","17125","17135","70","196577","2026-04-24 11:04:00","0","0.0163","-0.1199","0","[]","[]"
"1490","ru2609","17135","17135","17130","17140","451","196643","2026-04-24 11:05:00","0","0.1014","-0.2061","0","[]","[]"
"1491","ru2609","17140","17145","17135","17145","263","196643","2026-04-24 11:06:00","0","0.0069","-0.1765","0","[]","[]"
"1492","ru2609","17140","17140","17135","17145","250","196642","2026-04-24 11:07:00","0","0.0028","-0.1086","0","[]","[]"
"1493","ru2609","17140","17130","17130","17140","504","196723","2026-04-24 11:08:00","62","0.0801","-0.1147","-42","[]","[]"
"1494","ru2609","17135","17140","17130","17145","373","196686","2026-04-24 11:09:00","0","0.1028","-0.1542","0","[]","[]"
"1495","ru2609","17140","17140","17135","17140","155","196681","2026-04-24 11:10:00","-74","0","-0.1535","0","[]","[]"
"1496","ru2609","17140","17145","17135","17150","281","196633","2026-04-24 11:11:00","0","0.021","-0.2017","0","[]","[]"
"1497","ru2609","17150","17145","17140","17150","292","196628","2026-04-24 11:12:00","0","0.0431","-0.2024","-27","[]","[]"
"1498","ru2609","17140","17145","17140","17145","167","196633","2026-04-24 11:13:00","0","0.0431","-0.1309","0","[]","[]"
"1499","ru2609","17145","17145","17140","17145","197","196602","2026-04-24 11:14:00","0","0.0159","-0.1649","0","[]","[]"
"1500","ru2609","17145","17150","17140","17160","709","196599","2026-04-24 11:15:00","131","0.0507","-0.1838","71","[]","[]"
"1501","ru2609","17150","17140","17140","17150","376","196614","2026-04-24 11:16:00","0","0.0491","-0.1437","0","[]","[]"
"1502","ru2609","17140","17135","17130","17145","488","196696","2026-04-24 11:17:00","-51","0.0629","-0.1515","-63","[]","[]"
"1503","ru2609","17130","17125","17120","17135","992","196650","2026-04-24 11:18:00","74","0.1458","-0.1434","-16","[]","[]"
"1504","ru2609","17125","17110","17110","17140","913","196589","2026-04-24 11:19:00","-6","0.1956","-0.234","-94","[]","[]"
"1505","ru2609","17110","17095","17095","17120","1382","196287","2026-04-24 11:20:00","305","0.0768","-0.2822","15","[]","[]"
"1506","ru2609","17100","17115","17090","17120","1107","196207","2026-04-24 11:21:00","1","0.2456","-0.0919","57","[]","[]"
"1507","ru2609","17115","17120","17110","17125","360","196189","2026-04-24 11:22:00","71","0.2558","0","0","[]","[]"
"1508","ru2609","17120","17120","17110","17125","413","196154","2026-04-24 11:23:00","0","0.2549","-0.0875","0","[]","[]"
"1509","ru2609","17120","17120","17120","17125","92","196177","2026-04-24 11:24:00","0","0.2346","-0.0758","0","[]","[]"
"1510","ru2609","17125","17105","17105","17125","395","196129","2026-04-24 11:25:00","-66","0.2688","-0.1325","25","[]","[]"
"1511","ru2609","17105","17100","17095","17110","676","196077","2026-04-24 11:26:00","-62","0.1858","-0.1205","-32","[]","[]"
"1512","ru2609","17100","17105","17100","17105","204","196045","2026-04-24 11:27:00","0","0.2402","0","0","[]","[]"
"1513","ru2609","17105","17110","17100","17110","192","196012","2026-04-24 11:28:00","0","0.1898","0","0","[]","[]"
"1514","ru2609","17110","17115","17105","17115","110","196000","2026-04-24 11:29:00","0","0.2994","0","0","[]","[]"
"1515","ru2609","17110","17130","17110","17130","373","195917","2026-04-24 11:30:00","0","0.236","-0.6283","0","[]","[]"
"1516","ru2609","17130","17120","17110","17130","970","196025","2026-04-24 13:31:00","-85","0.2542","-0.39","19","[]","[]"
"1517","ru2609","17125","17135","17125","17135","283","195995","2026-04-24 13:32:00","0","0.0393","-0.3416","0","[]","[]"
"1518","ru2609","17135","17130","17130","17145","581","195968","2026-04-24 13:33:00","0","0.0702","-0.1331","64","[]","[]"
"1519","ru2609","17130","17125","17110","17130","957","196072","2026-04-24 13:34:00","24","0.1034","-0.2572","-90","[]","[]"
"1520","ru2609","17120","17110","17105","17125","783","196040","2026-04-24 13:35:00","7","0.0827","-0.1638","-53","[]","[]"
"1521","ru2609","17105","17105","17105","17110","662","196097","2026-04-24 13:36:00","-140","0.0291","-0.3228","31","[]","[]"
"1522","ru2609","17105","17085","17085","17110","1113","195952","2026-04-24 13:37:00","-213","0","-0.3342","-32","[]","[]"
"1523","ru2609","17085","17080","17075","17090","1230","195835","2026-04-24 13:38:00","12","0.131","-0.2427","35","[]","[]"
"1524","ru2609","17080","17085","17080","17090","329","195753","2026-04-24 13:39:00","0","0","-0.1517","0","[]","[]"
"1525","ru2609","17090","17090","17085","17095","594","195665","2026-04-24 13:40:00","130","0.0498","-0.1326","17","[]","[]"
"1526","ru2609","17095","17095","17090","17105","736","195824","2026-04-24 13:41:00","33","0.0886","-0.2457","79","[]","[]"
"1527","ru2609","17095","17095","17095","17105","388","195764","2026-04-24 13:42:00","2","0.0176","-0.1439","0","[]","[]"
"1528","ru2609","17100","17105","17095","17105","597","195671","2026-04-24 13:43:00","-60","0.0578","-0.1541","9","[]","[]"
"1529","ru2609","17105","17110","17100","17110","447","195592","2026-04-24 13:44:00","0","0.0548","-0.1977","0","[]","[]"
"1530","ru2609","17110","17085","17085","17110","897","195419","2026-04-24 13:45:00","-233","0.0314","-0.1861","-67","[]","[]"
"1531","ru2609","17085","17090","17085","17095","411","195409","2026-04-24 13:46:00","63","0.0535","-0.1526","-16","[]","[]"
"1532","ru2609","17095","17100","17090","17100","216","195365","2026-04-24 13:47:00","-80","0.0187","-0.147","0","[]","[]"
"1533","ru2609","17095","17080","17080","17095","524","195313","2026-04-24 13:48:00","-63","0.0503","-0.138","0","[]","[]"
"1534","ru2609","17085","17090","17080","17090","1043","195468","2026-04-24 13:49:00","674","0.2343","-0.1991","141","[]","[]"
"1535","ru2609","17085","17085","17085","17090","277","195435","2026-04-24 13:50:00","73","0.28","0","-30","[]","[]"
"1536","ru2609","17085","17085","17080","17090","867","195388","2026-04-24 13:51:00","185","0.3022","0","-24","[]","[]"
"1537","ru2609","17085","17100","17085","17100","523","195251","2026-04-24 13:52:00","52","0.2359","0","28","[]","[]"
"1538","ru2609","17105","17120","17105","17125","1385","195155","2026-04-24 13:53:00","472","0.163","-0.2397","66","[]","[]"
"1539","ru2609","17120","17125","17120","17130","897","195162","2026-04-24 13:54:00","257","0","-0.2238","-7","[]","[]"
"1540","ru2609","17125","17130","17125","17140","1056","195301","2026-04-24 13:55:00","188","0.0393","-0.1422","112","[]","[]"
"1541","ru2609","17130","17120","17110","17130","861","195324","2026-04-24 13:56:00","-203","0.0141","-0.2643","-66","[]","[]"
"1542","ru2609","17120","17115","17110","17120","277","195379","2026-04-24 13:57:00","59","0.0957","-0.1581","-5","[]","[]"
